question_id,survey_name,column_name,question_text,import_id,option_text,option_count,observed_min,observed_max,scale_min,scale_max,response_range,n_responses,question_document,text_char_len,text_word_len,has_question_mark,has_percent_symbol,has_money_symbol,is_binary,is_wide_scale,is_continuousish,topic_risk,topic_future,topic_social,topic_money,topic_identity,topic_habit,topic_emotion,topic_politics,topic_environment,topic_probabilistic
survey_2::Q159_1,survey_2,Q159_1,"Linda is 31 years old, single, outspoken, and very bright. She majored in philosophy. As a student, she was deeply concerned with issues of discrimination and social justice, and also participated in anti-nuclear demonstrations. Please complete the statements below. - It is ___ that Linda is a teacher in an elementary school",QID159_1,Somewhat probable | Somewhat probable | Moderately probable | Moderately probable | Moderately probable | Somewhat probable,6,1.0,6.0,1.0,6.0,5.0,121,"Linda is 31 years old, single, outspoken, and very bright. She majored in philosophy. As a student, she was deeply concerned with issues of discrimination and social justice, and also participated in anti-nuclear demonstrations. Please complete the statements below. - It is ___ that Linda is a teacher in an elementary school Somewhat probable | Somewhat probable | Moderately probable | Moderately probable | Moderately probable | Somewhat probable Q159_1",457,70,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
survey_2::Q159_2,survey_2,Q159_2,"Linda is 31 years old, single, outspoken, and very bright. She majored in philosophy. As a student, she was deeply concerned with issues of discrimination and social justice, and also participated in anti-nuclear demonstrations. Please complete the statements below. - It is ___ that Linda works in a bookstore and takes Yoga classes",QID159_2,Moderately probable | Moderately probable | Moderately probable | Moderately probable | Somewhat probable | Somewhat probable,6,1.0,6.0,1.0,6.0,5.0,121,"Linda is 31 years old, single, outspoken, and very bright. She majored in philosophy. As a student, she was deeply concerned with issues of discrimination and social justice, and also participated in anti-nuclear demonstrations. Please complete the statements below. - It is ___ that Linda works in a bookstore and takes Yoga classes Moderately probable | Moderately probable | Moderately probable | Moderately probable | Somewhat probable | Somewhat probable Q159_2",466,71,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0
survey_2::Q159_3,survey_2,Q159_3,"Linda is 31 years old, single, outspoken, and very bright. She majored in philosophy. As a student, she was deeply concerned with issues of discrimination and social justice, and also participated in anti-nuclear demonstrations. Please complete the statements below. - It is ___ that Linda is a bank teller",QID159_3,Very improbable | Somewhat probable | Very improbable | Very improbable | Moderately probable | Extremely probable,6,1.0,6.0,1.0,6.0,5.0,121,"Linda is 31 years old, single, outspoken, and very bright. She majored in philosophy. As a student, she was deeply concerned with issues of discrimination and social justice, and also participated in anti-nuclear demonstrations. Please complete the statements below. - It is ___ that Linda is a bank teller Very improbable | Somewhat probable | Very improbable | Very improbable | Moderately probable | Extremely probable Q159_3",428,67,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
survey_2::Q160_1,survey_2,Q160_1,"Linda is 31 years old, single, outspoken, and very bright. She majored in philosophy. As a student, she was deeply concerned with issues of discrimination and social justice, and also participated in anti-nuclear demonstrations. Please complete the statements below. - It is ___ that Linda is a teacher in an elementary school",QID160_1,Moderately probable | Somewhat probable | Somewhat probable | Somewhat probable | Moderately probable | Moderately probable,6,1.0,6.0,1.0,6.0,5.0,112,"Linda is 31 years old, single, outspoken, and very bright. She majored in philosophy. As a student, she was deeply concerned with issues of discrimination and social justice, and also participated in anti-nuclear demonstrations. Please complete the statements below. - It is ___ that Linda is a teacher in an elementary school Moderately probable | Somewhat probable | Somewhat probable | Somewhat probable | Moderately probable | Moderately probable Q160_1",457,70,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
survey_2::Q160_2,survey_2,Q160_2,"Linda is 31 years old, single, outspoken, and very bright. She majored in philosophy. As a student, she was deeply concerned with issues of discrimination and social justice, and also participated in anti-nuclear demonstrations. Please complete the statements below. - It is ___ that Linda works in a bookstore and takes Yoga classes",QID160_2,Very improbable | Very probable | Somewhat probable | Very probable | Somewhat probable | Very probable,6,1.0,6.0,1.0,6.0,5.0,112,"Linda is 31 years old, single, outspoken, and very bright. She majored in philosophy. As a student, she was deeply concerned with issues of discrimination and social justice, and also participated in anti-nuclear demonstrations. Please complete the statements below. - It is ___ that Linda works in a bookstore and takes Yoga classes Very improbable | Very probable | Somewhat probable | Very probable | Somewhat probable | Very probable Q160_2",444,71,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0
survey_2::Q160_3,survey_2,Q160_3,"Linda is 31 years old, single, outspoken, and very bright. She majored in philosophy. As a student, she was deeply concerned with issues of discrimination and social justice, and also participated in anti-nuclear demonstrations. Please complete the statements below. - It is ___ that Linda is a bank teller and is active in the feminist movement",QID160_3,Somewhat probable | Somewhat probable | Somewhat probable | Somewhat probable | Moderately probable | Very probable,6,1.0,6.0,1.0,6.0,5.0,112,"Linda is 31 years old, single, outspoken, and very bright. She majored in philosophy. As a student, she was deeply concerned with issues of discrimination and social justice, and also participated in anti-nuclear demonstrations. Please complete the statements below. - It is ___ that Linda is a bank teller and is active in the feminist movement Somewhat probable | Somewhat probable | Somewhat probable | Somewhat probable | Moderately probable | Very probable Q160_3",468,74,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
survey_2::Q163,survey_2,Q163,Do you think there are more or fewer than 12 African countries in the United Nations?,QID163,more | more,2,1.0,2.0,1.0,2.0,1.0,121,Do you think there are more or fewer than 12 African countries in the United Nations? more | more Q163,102,20,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
survey_2::Q164,survey_2,Q164,How many African countries do you think are in the United Nations?,QID164_TEXT,23 | 8 | 8 | 6 | 20 | 8.0 | 20 | 35 | 22 | 50 | 54 | 26 | 14 | 20 | 50 | 54 | 50 | 20 | 54 | 20 | 18 | 8 | 16 | 35 | 50 | 52 | 26 | 0 | 30,29,0.0,80.0,0.0,80.0,80.0,121,How many African countries do you think are in the United Nations? 23 | 8 | 8 | 6 | 20 | 8.0 | 20 | 35 | 22 | 50 | 54 | 26 | 14 | 20 | 50 | 54 | 50 | 20 | 54 | 20 | 18 | 8 | 16 | 35 | 50 | 52 | 26 | 0 | 30 Q164,210,70,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
survey_2::Q165,survey_2,Q165,Do you think there are more or fewer than 65 African countries in the United Nations?,QID165,fewer | fewer,2,1.0,2.0,1.0,2.0,1.0,112,Do you think there are more or fewer than 65 African countries in the United Nations? fewer | fewer Q165,104,20,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
survey_2::Q166,survey_2,Q166,How many African countries do you think are in the United Nations?,QID166_TEXT,50 | 46 | 47 | 85.0 | 5 | 65 | 50 | 100 | 73 | 50 | 75 | 12 | 64 | 3 | 50.0 | 57.0 | 45 | 10 | 50 | 50 | 55 | 50 | 24 | 35 | 35 | 50 | 43 | 50 | 35 | 33,30,1.0,100.0,1.0,100.0,99.0,112,How many African countries do you think are in the United Nations? 50 | 46 | 47 | 85.0 | 5 | 65 | 50 | 100 | 73 | 50 | 75 | 12 | 64 | 3 | 50.0 | 57.0 | 45 | 10 | 50 | 50 | 55 | 50 | 24 | 35 | 35 | 50 | 43 | 50 | 35 | 33 Q166,224,72,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
survey_2::Q167,survey_2,Q167,Is the tallest redwood tree in the world more or less than 85 feet tall?,QID167,more | more,2,1.0,2.0,1.0,2.0,1.0,111,Is the tallest redwood tree in the world more or less than 85 feet tall? more | more Q167,89,19,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
survey_2::Q168,survey_2,Q168,How tall do you think the tallest redwood tree in the world is? Enter a number of feet.,QID168_TEXT,200 | 250 | 110 | 325 | 200 | 120 | 100 | 90 | 325 | 92 | 150 | 300 | 340 | 120 | 205 | 300 | 500 | 300 | 100 | 380 | 92 | 90 | 105 | 200 | 90 | 200 | 400 | 250 | 300,29,2.0,950.0,2.0,950.0,948.0,111,How tall do you think the tallest redwood tree in the world is? Enter a number of feet. 200 | 250 | 110 | 325 | 200 | 120 | 100 | 90 | 325 | 92 | 150 | 300 | 340 | 120 | 205 | 300 | 500 | 300 | 100 | 380 | 92 | 90 | 105 | 200 | 90 | 200 | 400 | 250 | 300 Q168,259,76,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
survey_2::Q169,survey_2,Q169,Is the tallest redwood tree in the world more or less than 1000 feet tall?,QID169,less | less,2,1.0,2.0,1.0,2.0,1.0,122,Is the tallest redwood tree in the world more or less than 1000 feet tall? less | less Q169,91,19,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
survey_2::Q170,survey_2,Q170,How tall do you think the tallest redwood tree in the world is? Enter a number of feet.,QID170_TEXT,1200 | 380 | 750 | 851 | 379 | 200 | 1001 | 1200 | 1200 | 379 | 1200 | 379.7 | 200 | 960 | 312 | 300 | 300 | 740 | 350 | 300 | 720 | 1100 | 300 | 250 | 300 | 115 | 350 | 1200 | 800 | 350 | 1200 | 450,32,0.0,5000.0,0.0,5000.0,5000.0,122,How tall do you think the tallest redwood tree in the world is? Enter a number of feet. 1200 | 380 | 750 | 851 | 379 | 200 | 1001 | 1200 | 1200 | 379 | 1200 | 379.7 | 200 | 960 | 312 | 300 | 300 | 740 | 350 | 300 | 720 | 1100 | 300 | 250 | 300 | 115 | 350 | 1200 | 800 | 350 | 1200 | 450 Q170,292,82,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
survey_2::Q183,survey_2,Q183,Imagine that you go to purchase a calculator for $30. The calculator salesperson informs you that the calculator you wish to buy is on sale for $20 at the other branch of the store which is ten minutes away by car. Would you drive to the other store?,QID183,Yes | Yes,2,1.0,2.0,1.0,2.0,1.0,107,Imagine that you go to purchase a calculator for $30. The calculator salesperson informs you that the calculator you wish to buy is on sale for $20 at the other branch of the store which is ten minutes away by car. Would you drive to the other store? Yes | Yes Q183,265,52,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0
survey_2::Q184,survey_2,Q184,Imagine that you go to purchase a jacket for $250. The jacket salesperson informs you that the jacket you wish to buy is on sale for $240 at the other branch of the store which is ten minutes away by car. Would you drive to the other store?,QID184,No | No,2,1.0,2.0,1.0,2.0,1.0,126,Imagine that you go to purchase a jacket for $250. The jacket salesperson informs you that the jacket you wish to buy is on sale for $240 at the other branch of the store which is ten minutes away by car. Would you drive to the other store? No | No Q184,253,52,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0
survey_2::Q194,survey_2,Q194,"According to a comprehensive study by the U.S. Department of Transportation, Ford Explorers are 8 times more likely than a typical family car to kill occupants of another car in a crash. The Department of Transportation in Germany is considering recommending a ban on the sale of the Ford Explorer in Germany. Do you think that Germany should ban the sale of the Ford Explorer?",QID194,probably no | definitely yes | probably yes | definitely yes | probably yes | probably no,6,1.0,6.0,1.0,6.0,5.0,113,"According to a comprehensive study by the U.S. Department of Transportation, Ford Explorers are 8 times more likely than a typical family car to kill occupants of another car in a crash. The Department of Transportation in Germany is considering recommending a ban on the sale of the Ford Explorer in Germany. Do you think that Germany should ban the sale of the Ford Explorer? probably no | definitely yes | probably yes | definitely yes | probably yes | probably no Q194",472,83,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
survey_2::Q195,survey_2,Q195,"According to a comprehensive study by the U.S. Department of Transportation, a particular German car is 8 times more likely than a typical family car to kill occupants of another car in a crash. The U.S. Department of Transportation is considering recommending a ban on the sale of this German car. Do you think that the U.S. should ban the sale of the German car?",QID195,definitely yes | definitely yes | yes | definitely yes | yes | yes,6,1.0,6.0,1.0,6.0,5.0,120,"According to a comprehensive study by the U.S. Department of Transportation, a particular German car is 8 times more likely than a typical family car to kill occupants of another car in a crash. The U.S. Department of Transportation is considering recommending a ban on the sale of this German car. Do you think that the U.S. should ban the sale of the German car? definitely yes | definitely yes | yes | definitely yes | yes | yes Q195",436,80,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
survey_2::Omission bias ,survey_2,Omission bias ,"Imagine that there will be a deadly flu going around your area next winter. Your doctor says that you have a 10% chance (10 out of 100) of dying from this flu. However, a new flu vaccine has been developed and tested. If taken, the vaccine prevents you from catching the deadly flu. However, there is one serious risk involved with taking this vaccine. The vaccine is made from a somewhat weaker type of flu virus, and there is a 5% (5 out of 100) risk of the vaccine causing you to die from the weaker type of flu. Imagine that this vaccine is completely covered by health insurance. If you had to decide now, which would you choose?",QID188,I would probably take the vaccine. I would thus accept the 5% chance of dying from the weaker flu in the vaccine | I would probably take the vaccine. I would thus accept the 5% chance of dying from the weaker flu in the vaccine | I would probably take the vaccine. I would thus accept the 5% chance of dying from the weaker flu in the vaccine | I would probably take the vaccine. I would thus accept the 5% chance of dying from the weaker flu in the vaccine,4,1.0,4.0,1.0,5.0,4.0,232,"Imagine that there will be a deadly flu going around your area next winter. Your doctor says that you have a 10% chance (10 out of 100) of dying from this flu. However, a new flu vaccine has been developed and tested. If taken, the vaccine prevents you from catching the deadly flu. However, there is one serious risk involved with taking this vaccine. The vaccine is made from a somewhat weaker type of flu virus, and there is a 5% (5 out of 100) risk of the vaccine causing you to die from the weaker type of flu. Imagine that this vaccine is completely covered by health insurance. If you had to decide now, which would you choose? I would probably take the vaccine. I would thus accept the 5% chance of dying from the weaker flu in the vaccine | I would probably take the vaccine. I would thus accept the 5% chance of dying from the weaker flu in the vaccine | I would probably take the vaccine. I would thus accept the 5% chance of dying from the weaker flu in the vaccine | I would probably take the vaccine. I would thus accept the 5% chance of dying from the weaker flu in the vaccine Omission bias",1106,212,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1
survey_3::Need for closure _1,survey_3,Need for closure _1,Please indicate your agreement with each of the following statements about yourself. - I don’t like situations that are uncertain.,QID238_1,Agree strongly | Agree a little | Agree strongly | Agree a little | Agree a little,5,1.0,5.0,1.0,5.0,4.0,233,Please indicate your agreement with each of the following statements about yourself. - I don’t like situations that are uncertain. Agree strongly | Agree a little | Agree strongly | Agree a little | Agree a little Need for closure _1,233,41,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
survey_3::Need for closure _2,survey_3,Need for closure _2,Please indicate your agreement with each of the following statements about yourself. - I dislike questions which could be answered in many different ways.,QID238_2,Agree a little | Agree a little | Agree a little | Agree a little | Agree a little,5,1.0,5.0,1.0,5.0,4.0,233,Please indicate your agreement with each of the following statements about yourself. - I dislike questions which could be answered in many different ways. Agree a little | Agree a little | Agree a little | Agree a little | Agree a little Need for closure _2,257,47,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
survey_3::Need for closure _3,survey_3,Need for closure _3,Please indicate your agreement with each of the following statements about yourself. - I find that a well ordered life with regular hours suits my temperament.,QID238_3,Agree strongly | Agree a little | Agree a little | Agree a little | Agree a little,5,1.0,5.0,1.0,5.0,4.0,233,Please indicate your agreement with each of the following statements about yourself. - I find that a well ordered life with regular hours suits my temperament. Agree strongly | Agree a little | Agree a little | Agree a little | Agree a little Need for closure _3,262,48,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
survey_3::Need for closure _4,survey_3,Need for closure _4,Please indicate your agreement with each of the following statements about yourself. - I feel uncomfortable when I don’t understand the reason why an event occurred in my life.,QID238_4,Agree a little | Agree a little | Agree strongly | Agree a little | Agree a little,5,1.0,5.0,1.0,5.0,4.0,233,Please indicate your agreement with each of the following statements about yourself. - I feel uncomfortable when I don’t understand the reason why an event occurred in my life. Agree a little | Agree a little | Agree strongly | Agree a little | Agree a little Need for closure _4,279,51,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
survey_3::Need for closure _5,survey_3,Need for closure _5,Please indicate your agreement with each of the following statements about yourself. - I feel irritated when one person disagrees with what everyone else in a group believes.,QID238_5,Disagree a little | Disagree a little | Disagree a little | Neither agree nor disagree | Disagree a little,5,1.0,5.0,1.0,5.0,4.0,233,Please indicate your agreement with each of the following statements about yourself. - I feel irritated when one person disagrees with what everyone else in a group believes. Disagree a little | Disagree a little | Disagree a little | Neither agree nor disagree | Disagree a little Need for closure _5,301,52,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
survey_3::Need for closure _6,survey_3,Need for closure _6,Please indicate your agreement with each of the following statements about yourself. - I don’t like to go into a situation without knowing what I can expect from it.,QID238_6,Agree a little | Agree strongly | Agree strongly | Agree a little | Agree a little,5,1.0,5.0,1.0,5.0,4.0,233,Please indicate your agreement with each of the following statements about yourself. - I don’t like to go into a situation without knowing what I can expect from it. Agree a little | Agree strongly | Agree strongly | Agree a little | Agree a little Need for closure _6,268,50,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
survey_3::Need for closure _7,survey_3,Need for closure _7,"Please indicate your agreement with each of the following statements about yourself. - When I have made a decision, I feel relieved.",QID238_7,Agree strongly | Agree a little | Agree a little | Agree a little | Agree a little,5,1.0,5.0,1.0,5.0,4.0,233,"Please indicate your agreement with each of the following statements about yourself. - When I have made a decision, I feel relieved. Agree strongly | Agree a little | Agree a little | Agree a little | Agree a little Need for closure _7",235,44,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
survey_3::Need for closure _8,survey_3,Need for closure _8,"Please indicate your agreement with each of the following statements about yourself. - When I am confronted with a problem, I’m dying to reach a solution very quickly.",QID238_8,Agree a little | Agree a little | Agree a little | Agree a little | Agree a little,5,1.0,5.0,1.0,5.0,4.0,233,"Please indicate your agreement with each of the following statements about yourself. - When I am confronted with a problem, I’m dying to reach a solution very quickly. Agree a little | Agree a little | Agree a little | Agree a little | Agree a little Need for closure _8",270,51,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
survey_3::Need for closure _9,survey_3,Need for closure _9,Please indicate your agreement with each of the following statements about yourself. - I would quickly become impatient and irritated if I would not find a solution to a problem immediately.,QID238_9,Agree a little | Agree a little | Agree a little | Agree a little | Disagree a little,5,1.0,5.0,1.0,5.0,4.0,233,Please indicate your agreement with each of the following statements about yourself. - I would quickly become impatient and irritated if I would not find a solution to a problem immediately. Agree a little | Agree a little | Agree a little | Agree a little | Disagree a little Need for closure _9,296,54,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
survey_3::Need for closure _10,survey_3,Need for closure _10,Please indicate your agreement with each of the following statements about yourself. - I don’t like to be with people who are capable of unexpected actions.,QID238_10,Agree strongly | Neither agree nor disagree | Agree a little | Agree a little | Disagree a little,5,1.0,5.0,1.0,5.0,4.0,233,Please indicate your agreement with each of the following statements about yourself. - I don’t like to be with people who are capable of unexpected actions. Agree strongly | Neither agree nor disagree | Agree a little | Agree a little | Disagree a little Need for closure _10,275,49,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
survey_3::Need for closure _11,survey_3,Need for closure _11,Please indicate your agreement with each of the following statements about yourself. - I dislike it when a person’s statement could mean many different things.,QID238_11,Agree strongly | Agree a little | Agree a little | Agree a little | Agree a little,5,1.0,5.0,1.0,5.0,4.0,233,Please indicate your agreement with each of the following statements about yourself. - I dislike it when a person’s statement could mean many different things. Agree strongly | Agree a little | Agree a little | Agree a little | Agree a little Need for closure _11,263,47,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
survey_3::Need for closure _12,survey_3,Need for closure _12,Please indicate your agreement with each of the following statements about yourself. - I find that establishing a consistent routine enables me to enjoy life more.,QID238_12,Agree a little | Agree strongly | Agree a little | Agree a little | Agree a little,5,1.0,5.0,1.0,5.0,4.0,233,Please indicate your agreement with each of the following statements about yourself. - I find that establishing a consistent routine enables me to enjoy life more. Agree a little | Agree strongly | Agree a little | Agree a little | Agree a little Need for closure _12,267,48,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
survey_3::Need for closure _13,survey_3,Need for closure _13,Please indicate your agreement with each of the following statements about yourself. - I enjoy having a clear and structured mode of life.,QID238_21,Agree a little | Agree strongly | Agree strongly | Agree a little | Agree a little,5,1.0,5.0,1.0,5.0,4.0,233,Please indicate your agreement with each of the following statements about yourself. - I enjoy having a clear and structured mode of life. Agree a little | Agree strongly | Agree strongly | Agree a little | Agree a little Need for closure _13,242,44,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
survey_3::Need for closure _14,survey_3,Need for closure _14,Please indicate your agreement with each of the following statements about yourself. - I do not usually consult many different opinions before forming my own view.,QID238_22,Disagree a little | Disagree a little | Disagree a little | Disagree a little | Disagree a little,5,1.0,5.0,1.0,5.0,4.0,233,Please indicate your agreement with each of the following statements about yourself. - I do not usually consult many different opinions before forming my own view. Disagree a little | Disagree a little | Disagree a little | Disagree a little | Disagree a little Need for closure _14,282,49,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
survey_3::Need for closure _15,survey_3,Need for closure _15,Please indicate your agreement with each of the following statements about yourself. - I dislike unpredictable situations.,QID238_23,Agree strongly | Agree strongly | Agree a little | Agree a little | Agree a little,5,1.0,5.0,1.0,5.0,4.0,233,Please indicate your agreement with each of the following statements about yourself. - I dislike unpredictable situations. Agree strongly | Agree strongly | Agree a little | Agree a little | Agree a little Need for closure _15,226,38,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
survey_3::Spendthrift ,survey_3,Spendthrift ,Which of the following best describes your spending habits?,QID31,About the same or neither 6 | 5 | 4 | About the same or neither 6 | 5 | About the same or neither 6 | About the same or neither 6 | About the same or neither 6 | Tightwad (difficulty spending money) 1 | 7 | 7,11,1.0,11.0,1.0,11.0,10.0,233,Which of the following best describes your spending habits? About the same or neither 6 | 5 | 4 | About the same or neither 6 | 5 | About the same or neither 6 | About the same or neither 6 | About the same or neither 6 | Tightwad (difficulty spending money) 1 | 7 | 7 Spendthrift,280,60,1,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0
survey_3::Q32,survey_3,Q32,"Some people have trouble limiting their spending: they often spend money - for example on clothes, m",QID32,Rarely | Rarely | Rarely | Rarely | Sometimes,5,1.0,5.0,1.0,5.0,4.0,233,"Some people have trouble limiting their spending: they often spend money - for example on clothes, m Rarely | Rarely | Rarely | Rarely | Sometimes Q32",150,27,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0
survey_3::Q33,survey_3,Q33,"Other people have trouble spending money. Perhaps because spending money makes them anxious, they often don't spend money on things they should spend it on. How well does the second description fit you? That is, do you have trouble spending money?",QID33,Sometimes | Sometimes | Sometimes | Sometimes | Rarely,5,1.0,5.0,1.0,5.0,4.0,233,"Other people have trouble spending money. Perhaps because spending money makes them anxious, they often don't spend money on things they should spend it on. How well does the second description fit you? That is, do you have trouble spending money? Sometimes | Sometimes | Sometimes | Sometimes | Rarely Q33",306,51,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
survey_3::Q34,survey_3,Q34,"Following is a scenario describing the behavior of two shoppers. After reading about each shopper, please answer the question that follows. Mr. A is accompanying a good friend who is on a shopping spree at a local mall. When they enter a large department store, Mr. A sees that the store has a ""one-day-only-sale"" where everything is priced 10-60% off. He realizes that he doesn't need anything, yet can't resist and ends up spending almost $100 on stuff. Mr. B is accompanying a good friend who is on a shopping spree at a local mall. When they enter a large department store, Mr. B sees that the store has a ""one-day-only-sale"" where everything is priced 10-60% off. He figures that he can get great deals on many items that he needs, yet the thought of spending the money keeps him from buying the stuff. In terms of your own behavior, who are you more similar to, Mr. A or Mr. B?",QID34,4 | 4 | 4 | 4 | 4,5,1.0,5.0,1.0,5.0,4.0,233,"Following is a scenario describing the behavior of two shoppers. After reading about each shopper, please answer the question that follows. Mr. A is accompanying a good friend who is on a shopping spree at a local mall. When they enter a large department store, Mr. A sees that the store has a ""one-day-only-sale"" where everything is priced 10-60% off. He realizes that he doesn't need anything, yet can't resist and ends up spending almost $100 on stuff. Mr. B is accompanying a good friend who is on a shopping spree at a local mall. When they enter a large department store, Mr. B sees that the store has a ""one-day-only-sale"" where everything is priced 10-60% off. He figures that he can get great deals on many items that he needs, yet the thought of spending the money keeps him from buying the stuff. In terms of your own behavior, who are you more similar to, Mr. A or Mr. B? 4 | 4 | 4 | 4 | 4 Q34",905,171,1,1,1,0,0,0,0,0,1,1,1,0,0,0,0,1
survey_3::Beck Depression 1 _1,survey_3,Beck Depression 1 _1,Beck Depression 1 - I don't feel sad,QID126,I don't feel sad,1,1.0,1.0,1.0,1.0,,169,Beck Depression 1 - I don't feel sad I don't feel sad Beck Depression 1 _1,74,16,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
survey_3::D2_1,survey_3,D2_1,D2 - I am not particularly discouraged about the future,QID128,I am not particularly discouraged about the future,1,1.0,1.0,1.0,1.0,,148,D2 - I am not particularly discouraged about the future I am not particularly discouraged about the future D2_1,111,19,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
survey_3::D3_1,survey_3,D3_1,D3 - I don't feel like a failure,QID129,I don't feel like a failure,1,1.0,1.0,1.0,1.0,,166,D3 - I don't feel like a failure I don't feel like a failure D3_1,65,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
survey_3::D4_1,survey_3,D4_1,D4 - I get as much satisfaction out of things as I used to,QID130,I get as much satisfaction out of things as I used to,1,1.0,1.0,1.0,1.0,,144,D4 - I get as much satisfaction out of things as I used to I get as much satisfaction out of things as I used to D4_1,117,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
survey_3::D5_1,survey_3,D5_1,D5 - I don't feel particularly guilty,QID131,I don't feel particularly guilty,1,1.0,1.0,1.0,1.0,,184,D5 - I don't feel particularly guilty I don't feel particularly guilty D5_1,75,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
survey_3::D6_1,survey_3,D6_1,D6 - I don't feel I am being punished,QID132,I don't feel I am being punished,1,1.0,1.0,1.0,1.0,,196,D6 - I don't feel I am being punished I don't feel I am being punished D6_1,75,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
survey_3::D7_1,survey_3,D7_1,D7 - I don't feel disappointed in myself,QID133,I don't feel disappointed in myself,1,1.0,1.0,1.0,1.0,,152,D7 - I don't feel disappointed in myself I don't feel disappointed in myself D7_1,81,15,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
survey_3::D8_1,survey_3,D8_1,D8 - I don't feel I am worse than anybody else,QID134,I don't feel I am worse than anybody else,1,1.0,1.0,1.0,1.0,,152,D8 - I don't feel I am worse than anybody else I don't feel I am worse than anybody else D8_1,93,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
survey_3::D10_1,survey_3,D10_1,D10 - I don't cry any more than usual,QID136,I don't cry any more than usual,1,1.0,1.0,1.0,1.0,,197,D10 - I don't cry any more than usual I don't cry any more than usual D10_1,75,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
survey_3::D11_1,survey_3,D11_1,D11 - I am no more irritated now than I ever am,QID137,I am no more irritated now than I ever am,1,1.0,1.0,1.0,1.0,,139,D11 - I am no more irritated now than I ever am I am no more irritated now than I ever am D11_1,95,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
survey_3::D12_1,survey_3,D12_1,D12 - I have not lost interest in other people,QID138,I have not lost interest in other people,1,1.0,1.0,1.0,1.0,,139,D12 - I have not lost interest in other people I have not lost interest in other people D12_1,93,19,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
survey_3::D13_1,survey_3,D13_1,D13 - I make decisions about as well as I ever could,QID139,I make decisions about as well as I ever could,1,1.0,1.0,1.0,1.0,,183,D13 - I make decisions about as well as I ever could I make decisions about as well as I ever could D13_1,105,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
survey_3::D14_1,survey_3,D14_1,D14 - I don't feel that I am worthless,QID140,I don't feel that I am worthless,1,1.0,1.0,1.0,1.0,,174,D14 - I don't feel that I am worthless I don't feel that I am worthless D14_1,77,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
survey_3::D15_1,survey_3,D15_1,D15 - I can work about as well as before,QID141,I can work about as well as before,1,1.0,1.0,1.0,1.0,,152,D15 - I can work about as well as before I can work about as well as before D15_1,81,19,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
